url,cit,views,dloads,pubs,last_mod,pub_refs,doi,journal,date,cites
https://www.openicpsr.org/openicpsr/project/132081/view,"Afzal, Uzma, d’Adda, Giovanna, Fafchamps, Marcel, and Said, Farah. Data and Code for: Intrahousehold Consumption Allocation and Demand for Agency: A Triple Experimental Investigation. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-15. https://doi.org/10.3886/E132081V1",205,47,1,05/05/2021 03:28:PM,"Afzal, Uzma, Giovanna d’Adda, Marcel Fafchamps, and Farah Said. “Intrahousehold Consumption Allocation and Demand for Agency: A Triple Experimental Investigation.” American Economic Journal: Applied Economics 14, no. 3 (July 2022): 400–444. https://doi.org/10.1257/app.20200672.",10.1257/app.20200672,American Economic Journal: Applied Economics,2022-01-01,0
https://www.openicpsr.org/openicpsr/project/130363/view,"Lafortune, Julien, and Schönholzer, David. Data and Code for: The Impact of School Facility Investments on Students and Homeowners: Evidence from Los Angeles. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-15. https://doi.org/10.3886/E130363V1",444,50,1,05/03/2021 07:09:PM,"Lafortune, Julien, and David Schönholzer. “The Impact of School Facility Investments on Students and Homeowners: Evidence from Los Angeles.” American Economic Journal: Applied Economics 14, no. 3 (July 2022): 254–89. https://doi.org/10.1257/app.20200467.",10.1257/app.20200467,American Economic Journal: Applied Economics,2022-01-01,1
https://www.openicpsr.org/openicpsr/project/130651/view,"Meier, Armando N. Data and Code for: Emotions and Risk Attitudes. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-15. https://doi.org/10.3886/E130651V1",293,62,1,06/25/2021 04:27:AM,"Meier, Armando N. “Emotions and Risk Attitudes.” American Economic Journal: Applied Economics 14, no. 3 (July 2022): 527–58. https://doi.org/10.1257/app.20200164.",10.1257/app.20200164,American Economic Journal: Applied Economics,2022-01-01,7
https://www.openicpsr.org/openicpsr/project/128301/view,"Stephens Jr., Melvin, and Toohey, Desmond. Code for “The Impact of Health on Labor Market Outcomes: Evidence from a Large-Scale Health Experiment.” Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-15. https://doi.org/10.3886/E128301V1",205,38,1,07/14/2021 03:02:AM,"Stephens Jr., Melvin, and Desmond Toohey. “The Impact of Health on Labor Market Outcomes: Evidence from a Large-Scale Health Experiment.” American Economic Journal: Applied Economics 14, no. 3 (July 2022): 367–99. https://doi.org/10.1257/app.20180686.",10.1257/app.20180686,American Economic Journal: Applied Economics,2022-01-01,0
https://www.openicpsr.org/openicpsr/project/160302/view,"Guvenen, Fatih, Mataloni Jr., Raymond J., Rassier, Dylan G., and Ruhl, Kim J. Data and Code for: Offshore Profit Shifting and Aggregate Measurement: Balance of Payments, Foreign Investment, Productivity, and the Labor Share . Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-02. https://doi.org/10.3886/E160302V1",323,61,2,01/20/2022 06:08:PM,"Guvenen, Fatih, Raymond J. Mataloni Jr., Dylan G. Rassier, and Kim J. Ruhl. “Offshore Profit Shifting and Aggregate Measurement: Balance of Payments, Foreign Investment, Productivity, and the Labor Share.” American Economic Review, n.d.
  
Guvenen, Fatih, Raymond J. Mataloni, Dylan G. Rassier, and Kim J. Ruhl. “Offshore Profit Shifting and Aggregate Measurement: Balance of Payments, Foreign Investment, Productivity, and the Labor Share.” American Economic Review 112, no. 6 (June 2022): 1848–84. https://doi.org/10.1257/aer.20190285.",10.1257/aer.20190285,American Economic Review,2022-06-01,1
https://www.openicpsr.org/openicpsr/project/154642/view,"Sviatschi, Maria Micaela. Data and Code for: “Spreading Gangs: Exporting US Criminal Capital to El Salvador.” Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-01. https://doi.org/10.3886/E154642V1",489,63,1,03/31/2022 11:41:AM,"Sviatschi, Maria Micaela. “Spreading Gangs: Exporting US Criminal Capital to El Salvador.” American Economic Review 112, no. 6 (June 2022): 1985–2024. https://doi.org/10.1257/aer.20201540.",10.1257/aer.20201540,American Economic Review,2022-06-01,3
https://www.openicpsr.org/openicpsr/project/161361/view,"Mason, Patrick, Myers, Samuel, and Simms, Margaret. Data and Code for: Racial Isolation and Marginalization of Economic Research on Race and Crime. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-06-01. https://doi.org/10.3886/E161361V1",170,11,1,03/01/2022 07:27:AM,"Mason, Patrick L., Samuel L. Myers, and Margaret Simms. “Racial Isolation and Marginalization of Economic Research on Race and Crime.” Journal of Economic Literature 60, no. 2 (June 2022): 494–526. https://doi.org/10.1257/jel.20211688.",10.1257/jel.20211688,Journal of Economic Literature,2022-06-01,1
https://www.openicpsr.org/openicpsr/project/171182/view,NA,57,2,1,06/01/2022 11:11:AM,NA,NA,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/121501/view,"Bhattarai, Saroj, and Neely, Christopher J. Data and Code for: An Analysis of the Literature on International Unconventional Monetary Policy. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-26. https://doi.org/10.3886/E121501V1",185,32,1,11/05/2020 07:42:PM,"Bhattarai, Saroj, and Christopher J. Neely. “An Analysis of the Literature on International Unconventional Monetary Policy.” Journal of Economic Literature 60, no. 2 (June 2022): 527–97. https://doi.org/10.1257/jel.20201493.",10.1257/jel.20201493,Journal of Economic Literature,2022-06-01,7
https://www.openicpsr.org/openicpsr/project/147441/view,"Anwar, Shamena , Bayer, Patrick, and Hjalmarsson, Randi. Data and Code for: Unequal Jury Representation and Its Consequences. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E147441V1",151,28,1,10/20/2021 04:12:PM,"Anwar, Shamena, Patrick Bayer, and Randi Hjalmarsson. “Unequal Jury Representation and Its Consequences.” American Economic Review: Insights 4, no. 2 (June 2022): 159–74. https://doi.org/10.1257/aeri.20210149.",10.1257/aeri.20210149,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/141701/view,"Agha, Leila, Kim, Soomi, and Li, Danielle. Data and Code for: Insurance Design and Pharmaceutical Innovation. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E141701V1",190,37,1,07/08/2021 02:45:PM,"Agha, Leila, Soomi Kim, and Danielle Li. “Insurance Design and Pharmaceutical Innovation.” American Economic Review: Insights 4, no. 2 (June 2022): 191–208. https://doi.org/10.1257/aeri.20210063.",10.1257/aeri.20210063,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/154841/view,"Farronato, Chiara, and Fradkin, Andrey. Code for: The Welfare Effects of Peer Entry: The Case of Airbnb and the Accommodation Industry. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E154841V1",424,49,1,01/25/2022 08:55:AM,"Farronato, Chiara, and Andrey Fradkin. “The Welfare Effects of Peer Entry: The Case of Airbnb and the Accommodation Industry.” American Economic Review 112, no. 6 (June 2022): 1782–1817. https://doi.org/10.1257/aer.20180260.",10.1257/aer.20180260,American Economic Review,2022-06-01,4
https://www.openicpsr.org/openicpsr/project/147241/view,"Yan, Hongjun, Zhang, Jinfan, and Xiao, Yaqing. Data and Code for: A Global Version of Samuelson’s Dictum. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E147241V1",162,13,1,09/16/2021 02:56:PM,"Xiao, Yaqing, Hongjun Yan, and Jinfan Zhang. “A Global Version of Samuelson’s Dictum.” American Economic Review: Insights 4, no. 2 (June 2022): 239–54. https://doi.org/10.1257/aeri.20210186.",10.1257/aeri.20210186,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/155082/view,"Nocke, Volker, and Whinston, Michael D. Code for: Concentration Thresholds for Horizontal Mergers. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E155082V1",208,33,2,03/15/2022 05:20:AM,"The following publications cite the data in this project.
Miller, Nathan H., and Matthew C. Weinberg. “Understanding the Price Effects of the MillerCoors Joint Venture.” Econometrica 85, no. 6 (2017): 1763–91. https://doi.org/10.3982/ecta13333.
  Nocke, Volker, and Michael D. Whinston. “Concentration Thresholds for Horizontal Mergers.” American Economic Review 112, no. 6 (June 2022): 1915–48. https://doi.org/10.1257/aer.20201038.",10.3982/ecta13333,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/155082/view,"Nocke, Volker, and Whinston, Michael D. Code for: Concentration Thresholds for Horizontal Mergers. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E155082V1",208,33,2,03/15/2022 05:20:AM,"The following publications cite the data in this project.
Miller, Nathan H., and Matthew C. Weinberg. “Understanding the Price Effects of the MillerCoors Joint Venture.” Econometrica 85, no. 6 (2017): 1763–91. https://doi.org/10.3982/ecta13333.
  Nocke, Volker, and Michael D. Whinston. “Concentration Thresholds for Horizontal Mergers.” American Economic Review 112, no. 6 (June 2022): 1915–48. https://doi.org/10.1257/aer.20201038.",10.1257/aer.20201038,American Economic Review,2022-06-01,1
https://www.openicpsr.org/openicpsr/project/135761/view,"Chalfin, Aaron, Hansen, Benjamin, Weisburst, Emily , and Williams, Morgan . Data and Code for: Police Force Size and Civilian Race. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E135761V1",661,87,1,05/28/2021 03:15:PM,"Chalfin, Aaron, Benjamin Hansen, Emily K. Weisburst, and Morgan C. Williams. “Police Force Size and Civilian Race.” American Economic Review: Insights 4, no. 2 (June 2022): 139–58. https://doi.org/10.1257/aeri.20200792.",10.1257/aeri.20200792,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/141541/view,"Echenique, Federico, Gonzalez, Ruy, Wilson, Alistair, and Yariv, Leeat. Data and Code for: Top of the Batch: Interviews and the Match. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E141541V1",811,9,1,07/18/2021 03:17:PM,"Echenique, Federico, Ruy González, Alistair J. Wilson, and Leeat Yariv. “Top of the Batch: Interviews and the Match.” American Economic Review: Insights 4, no. 2 (June 2022): 223–38. https://doi.org/10.1257/aeri.20200800.",10.1257/aeri.20200800,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/155821/view,"Meager, Rachael . Data and Code for: “Aggregating Distributional Treatment Effects: A Bayesian Hierarchical Analysis of the Microcredit Literature” . Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E155821V1",397,54,2,04/25/2022 06:40:PM,"Meager, Rachael. “Aggregating Distributional Treatment Effects: A Bayesian Hierarchical Analysis of the Microcredit Literature.” American Economic Review 112, no. 6 (June 2022): 1818–47. https://doi.org/10.1257/aer.20181811.
  The following publications relate in an unspecified way to the data in this project.
Meager, Rachael. “Rmeager/Aggregating-Dist-TEs,” 2021. https://github.com/rmeager/aggregating-dist-TEs.",10.1257/aer.20181811,American Economic Review,2022-06-01,2
https://www.openicpsr.org/openicpsr/project/155821/view,"Meager, Rachael . Data and Code for: “Aggregating Distributional Treatment Effects: A Bayesian Hierarchical Analysis of the Microcredit Literature” . Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E155821V1",397,54,2,04/25/2022 06:40:PM,"Meager, Rachael. “Aggregating Distributional Treatment Effects: A Bayesian Hierarchical Analysis of the Microcredit Literature.” American Economic Review 112, no. 6 (June 2022): 1818–47. https://doi.org/10.1257/aer.20181811.
  The following publications relate in an unspecified way to the data in this project.
Meager, Rachael. “Rmeager/Aggregating-Dist-TEs,” 2021. https://github.com/rmeager/aggregating-dist-TEs.",om/rmeager/aggregating-dist-TEs,NA,NA,NA
https://www.openicpsr.org/openicpsr/project/140021/view,"Gross, Tal, Layton, Timothy J., and Prinz, Daniel. Data and Code for: The Liquidity Sensitivity of Healthcare Consumption:Evidence from Social Security Payments. Nashville, TN: American Economic Association [publisher], 2022. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2022-05-25. https://doi.org/10.3886/E140021V1",273,19,1,06/07/2021 05:48:PM,"Gross, Tal, Timothy J. Layton, and Daniel Prinz. “The Liquidity Sensitivity of Healthcare Consumption: Evidence from Social Security Payments.” American Economic Review: Insights 4, no. 2 (June 2022): 175–90. https://doi.org/10.1257/aeri.20200830.",10.1257/aeri.20200830,NA,NA,NA
